customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST0864,Jennifer,Rowland,danielsshawn@example.org,001-223-227-6431,2025-05-12,Robinland,Colorado,Mauritius,26-35
CUST0865,Nicholas,Wood,rpowers@example.org,001-696-570-8440,2024-11-01,East Cindy,Montana,North Macedonia,26-35
CUST0866,Mckenzie,Hobbs,thomasgarcia@example.org,4173910370,2024-02-17,Wilsonland,Texas,Portugal,36-45
CUST0867,Anna,Patton,ireynolds@example.net,(538)250-4984,2024-02-26,Monicastad,Kentucky,Ireland,46-60
CUST0868,Richard,Miller,yrosario@example.net,480-206-5460,2023-03-04,Lake Nathanstad,Ohio,Anguilla,26-35
CUST0869,Daniel,Lewis,joannawilson@example.com,+1-453-976-0660x20665,2025-07-05,Latashafurt,Massachusetts,Cambodia,26-35
CUST0870,Adriana,Singh,camposantonio@example.com,856.252.7441,2025-04-16,Marcusfort,Iowa,Myanmar,36-45
CUST0871,Kristine,Roberson,robert46@example.com,768-754-6482x8510,2023-02-07,Port Crystalburgh,New Jersey,Nepal,46-60
CUST0872,Jennifer,Yang,ozimmerman@example.org,+1-718-443-1873x081,2024-08-02,Ericton,Montana,Uganda,46-60
CUST0873,Charles,Kirby,walkeramy@example.net,001-720-451-7058x0425,2025-01-26,Jonesville,Ohio,Nicaragua,46-60
CUST0874,Scott,Frank,tatkinson@example.org,001-407-736-1325,2023-01-15,Hunterland,Wyoming,Bahrain,60+
CUST0875,Evan,Mcdaniel,brett05@example.com,(272)774-3174,2023-01-23,New Catherineton,North Carolina,Bahamas,26-35
CUST0876,Ashley,Nelson,kathygraham@example.com,691.347.5141,2025-11-12,Hurleymouth,Mississippi,Bouvet Island (Bouvetoya),60+
CUST0877,Jeff,Mason,johnsonjoseph@example.com,+1-621-617-6517x340,2025-02-08,North Tami,Vermont,Oman,18-25
CUST0878,Jennifer,Davis,shannonparker@example.com,2582461000,2025-08-21,East Ashley,Maine,Zimbabwe,36-45
CUST0879,Mary,Harris,melissamorales@example.com,831.783.1205x59731,2025-04-17,Samanthaview,New Jersey,Philippines,46-60
CUST0880,Jane,Butler,ramirezdaniel@example.com,241.341.2424x77397,2025-09-17,Alyssaview,Montana,Nepal,36-45
CUST0881,Tyler,Potts,sbullock@example.com,242.421.7765,2025-08-12,East Derrick,Oregon,Romania,18-25
CUST0882,Joseph,Reilly,meghanmiller@example.org,001-944-476-7837,2025-06-18,Jadehaven,California,Algeria,46-60
CUST0883,Catherine,Vega,pacevedo@example.com,001-614-851-0189x5504,2024-10-13,South Alexander,New Hampshire,Puerto Rico,36-45
CUST0884,Jessica,Russell,nicholas29@example.org,643.804.0506,2024-01-28,West Frankberg,Illinois,Tajikistan,36-45
CUST0885,Jennifer,Snyder,floresjason@example.com,(973)708-7955,2023-12-27,Howardview,Pennsylvania,France,36-45
CUST0886,Courtney,Manning,phillip96@example.org,874.999.9429,2025-12-10,New Thomas,Michigan,Estonia,36-45
CUST0887,Joann,Rivera,thomas67@example.org,891-920-1790,2024-01-26,East Timothymouth,Louisiana,American Samoa,26-35
CUST0888,Andrew,Solis,joshua77@example.org,278.280.1452x186,2024-07-19,Deannamouth,Georgia,Cape Verde,60+
CUST0889,Jennifer,Adams,wilsonamanda@example.net,(287)539-2544x9956,2025-09-22,Port Christina,Michigan,Rwanda,36-45
CUST0890,Scott,Lucero,jody88@example.net,+1-903-790-0254x34754,2025-05-27,New Michael,West Virginia,Barbados,18-25
CUST0891,Molly,Davis,anthony08@example.net,+1-275-235-4084,2025-08-13,Carlsonchester,New Hampshire,Trinidad and Tobago,18-25
CUST0892,Christopher,Ramsey,carneyyolanda@example.com,(731)336-3781x853,2025-06-18,Port John,New Hampshire,American Samoa,46-60
CUST0893,Kelsey,Smith,joshuamerritt@example.com,2608606750,2023-05-14,Brownborough,Illinois,Hong Kong,18-25
CUST0894,Brandy,Shaffer,rscott@example.org,001-884-660-3749x183,2025-07-23,North Luketown,Wisconsin,Thailand,60+
CUST0895,Jack,Flores,fking@example.com,(623)512-6195x17332,2024-04-15,Lake Larry,Utah,San Marino,46-60
CUST0896,Scott,Juarez,harrellrichard@example.net,001-492-746-8121x1305,2025-06-07,Janeville,North Dakota,Comoros,26-35
CUST0897,John,Edwards,katrinahawkins@example.org,+1-293-309-5389x002,2025-09-17,New Teresaview,Mississippi,Aruba,36-45
CUST0898,Rebecca,Atkins,jennifer42@example.com,7489928847,2023-01-14,Matthewview,Oklahoma,Canada,36-45
CUST0899,Brenda,Hill,bmartin@example.com,+1-742-637-4688x49887,2025-05-29,Christinaside,Connecticut,Ghana,18-25
CUST0900,Jason,Miller,bgriffith@example.org,(322)750-5921x36876,2024-10-03,East Kristenborough,Minnesota,Malawi,46-60
CUST0901,Karen,Vaughan,john81@example.net,+1-783-768-6728,2023-05-26,Whitneyton,Minnesota,Uganda,26-35
CUST0902,Jessica,James,whanson@example.com,(492)976-6203x2860,2024-07-15,Dominicstad,Rhode Island,Kenya,36-45
CUST0903,Kayla,Roberts,teresajackson@example.com,001-529-360-7319x7118,2024-02-20,Davidbury,Georgia,Iraq,26-35
CUST0904,Ethan,Ortiz,jackmccoy@example.org,+1-980-250-8459,2023-03-19,Michellestad,Arizona,Malawi,46-60
CUST0905,Cynthia,Lucas,benjaminhobbs@example.com,842-935-8860,2024-05-01,West Andrew,Nevada,Brazil,36-45
CUST0906,Rebecca,Moody,justin31@example.net,4324166393,2024-01-11,Lake Kimberlyton,North Dakota,Mongolia,18-25
CUST0907,Steven,Jackson,nbuck@example.com,8403521148,2024-05-30,New Brianmouth,Missouri,Oman,36-45
CUST0908,Joshua,Schmidt,acombs@example.org,+1-618-217-2808x32424,2025-11-07,Bridgetchester,South Dakota,Nepal,36-45
CUST0909,Sandra,Reynolds,tanya83@example.com,200-565-7605,2023-08-10,Andersonberg,Michigan,Argentina,26-35
CUST0910,Raymond,Brown,lopezkenneth@example.org,+1-486-908-5311x799,2023-01-08,Lisachester,Connecticut,Madagascar,46-60
CUST0911,Brandon,Morgan,carl40@example.com,(552)913-7648x00007,2023-08-08,West Eddieland,Colorado,Holy See (Vatican City State),36-45
CUST0912,Ashley,Mclaughlin,wallerandrew@example.org,(581)204-7446,2025-10-02,Rivasstad,Wisconsin,Kuwait,60+
CUST0913,Samuel,Woodard,mjones@example.net,(283)468-3002x02084,2025-01-26,Glenntown,Arizona,Monaco,60+
CUST0914,Brian,Lewis,aguirresteven@example.com,(735)759-9222,2024-02-26,Christinefort,Missouri,Bolivia,36-45
CUST0915,Richard,Howard,amandawells@example.com,355.419.3422x653,2025-03-20,Chadmouth,West Virginia,Gabon,60+
CUST0916,John,Cabrera,valdezandrea@example.com,566-679-1403x3712,2023-01-31,East Gailside,Kentucky,Germany,26-35
CUST0917,Emily,Braun,johnwilson@example.com,817-993-2834x7444,2023-11-13,Hoffmanshire,Pennsylvania,Cote d'Ivoire,46-60
CUST0918,John,Goodwin,xramirez@example.org,643.327.4876x173,2024-03-12,South Gabriel,Oregon,Hong Kong,60+
CUST0919,Amanda,King,juliejones@example.com,747-740-1642x044,2025-07-03,South Katherine,Texas,Mongolia,60+
CUST0920,Timothy,Estrada,walterskenneth@example.com,6217743209,2023-03-08,Juanland,California,Costa Rica,60+
CUST0921,Ann,Fisher,nicholasflores@example.com,+1-625-202-0923x7113,2024-02-18,New Deborah,California,Saint Lucia,46-60
CUST0922,Taylor,Hicks,jason51@example.net,583-949-9517x857,2024-10-02,East Shane,Nevada,French Guiana,18-25
CUST0923,Sara,Odonnell,smithcheryl@example.org,+1-388-688-5605x214,2025-01-06,East Patrickfurt,Michigan,Suriname,60+
CUST0924,Lisa,Soto,gweaver@example.net,432.218.2361x06475,2025-08-29,Alexfurt,Alaska,Hungary,26-35
CUST0925,John,Johnson,emily37@example.net,+1-863-698-2715x33305,2024-11-02,South Ethanmouth,New Hampshire,Saint Vincent and the Grenadines,18-25
CUST0926,Gregory,Jones,colleensmith@example.org,227.260.7045x855,2025-12-11,Ramirezside,Oklahoma,Andorra,26-35
CUST0927,Michael,Rice,lindayoung@example.org,(745)601-8310,2024-09-16,Lake Jacobside,Delaware,Guinea,60+
CUST0928,Matthew,Pollard,xdecker@example.com,609.269.3977,2025-08-22,Jenniferland,Tennessee,French Guiana,60+
CUST0929,Jacob,Wise,greenjulie@example.com,736-253-3723x067,2025-09-07,East Kevin,North Dakota,Chad,60+
CUST0930,Aaron,Ross,shortchristopher@example.com,(799)948-9727,2023-04-30,South Charles,Massachusetts,Saint Barthelemy,60+
CUST0931,Matthew,Howard,martinezeric@example.net,472-593-5730x63418,2024-08-24,Dalemouth,Idaho,Western Sahara,36-45
CUST0932,Jennifer,Miller,tommyalvarez@example.com,812.960.9510x62698,2023-10-20,New Waynebury,Florida,American Samoa,60+
CUST0933,Gregory,Cabrera,angelamerritt@example.org,(225)267-5674x459,2025-08-15,East Bruceside,North Dakota,Burkina Faso,60+
CUST0934,Ashley,Maxwell,amy53@example.net,+1-879-307-8473x09905,2023-10-02,South Emilybury,Utah,Mayotte,26-35
CUST0935,Karen,Mcdonald,qsanders@example.org,001-252-311-3396x094,2024-02-24,Lake Karenside,Washington,Belarus,18-25
CUST0936,Lisa,Howard,katherinegordon@example.com,+1-534-803-0189x9195,2024-08-22,Wilsonside,Nevada,Isle of Man,60+
CUST0937,Fernando,Collins,carrjohn@example.org,475-430-6512x086,2025-05-12,Wheelertown,Arizona,Japan,46-60
CUST0938,Pamela,Clark,wrightbrandon@example.com,8318961017,2025-09-14,Pamelatown,North Dakota,Thailand,26-35
CUST0939,Amy,Thornton,yprice@example.net,(422)572-3804,2023-12-20,Hamiltonhaven,West Virginia,Bhutan,46-60
CUST0940,Nicole,Reeves,jamespeterson@example.net,001-306-341-5864x389,2023-03-23,Littlefurt,New Jersey,Kenya,36-45
CUST0941,Jacob,Conway,randyjohnston@example.org,+1-684-550-0501x7946,2025-10-16,Port Briannaport,Kansas,Hungary,18-25
CUST0942,Lori,Freeman,crystalraymond@example.net,(366)769-6990x1096,2023-06-24,Manningburgh,Illinois,Mauritania,18-25
CUST0943,Lisa,Campbell,fberger@example.com,454-898-3915,2025-06-30,Deckerstad,Utah,Western Sahara,18-25
CUST0944,Patricia,Crawford,dsanchez@example.org,(206)807-0774x98288,2025-04-22,Coleton,New Hampshire,El Salvador,46-60
CUST0945,Mark,Lewis,brittanydavis@example.com,001-404-576-8543,2023-07-02,New Traci,California,Ireland,26-35
CUST0946,David,Castro,rachelmoore@example.net,001-281-296-1457x19019,2023-08-12,Garzahaven,Wyoming,Barbados,46-60
CUST0947,Sarah,Wolf,tracygutierrez@example.net,625-924-2392x985,2025-07-31,South April,Arkansas,Cuba,46-60
CUST0948,Clayton,Myers,thomasjames@example.org,788.776.6913,2023-02-20,Lake Rachel,Michigan,Nicaragua,60+
CUST0949,Michelle,Hunter,ellen92@example.com,+1-599-594-8271x3181,2025-08-21,East Johnmouth,Alaska,Russian Federation,46-60
CUST0950,Bruce,Gomez,mcclainmeredith@example.net,+1-372-807-4207,2024-02-25,Dannyland,Oregon,Congo,36-45
CUST0951,Jennifer,Walter,qpowers@example.net,805.252.8873x88566,2025-11-06,Port Juliachester,Massachusetts,Holy See (Vatican City State),36-45
CUST0952,Diane,Avila,johnsonjamie@example.net,480.760.0318,2024-10-01,Williamsstad,South Dakota,Faroe Islands,18-25
CUST0953,Russell,Arnold,butlertracy@example.net,439.404.4062,2024-10-05,Lake Tarahaven,Oregon,Tunisia,26-35
CUST0954,Charles,Burke,hernandezcameron@example.com,+1-732-643-1069,2025-10-08,Taylorhaven,North Dakota,Marshall Islands,26-35
CUST0955,Latoya,Briggs,melissaglover@example.net,7876043113,2023-03-22,Hansentown,West Virginia,Lesotho,60+
CUST0956,Matthew,Villanueva,williamjohnson@example.com,+1-621-743-9894,2025-01-15,West Christopherville,Delaware,Gambia,60+
CUST0957,Paul,Baker,butlerrobert@example.net,001-387-891-3291x302,2023-04-07,Burnetthaven,Ohio,Ecuador,46-60
CUST0958,Susan,Robertson,angelamcdowell@example.org,+1-433-234-0992x58107,2024-08-05,Davidsonborough,Arkansas,Djibouti,36-45
CUST0959,Jason,Klein,jade25@example.com,513-408-0225x5224,2023-05-27,West Michaelton,Maine,Guernsey,60+
CUST0960,Brian,Brown,harmonapril@example.net,001-234-710-1478x350,2025-07-30,Hicksburgh,Delaware,Uruguay,26-35
CUST0961,Michael,Nguyen,kmiller@example.com,(988)676-0019,2025-05-01,West Paula,Tennessee,Venezuela,60+
CUST0962,Christina,Campbell,jennifer40@example.org,587-381-3212x800,2025-08-29,West Andrew,Texas,Zambia,18-25
CUST0963,Andrew,Ruiz,iwilliams@example.org,+1-513-463-6585x437,2023-11-03,Campbellshire,Alabama,Bermuda,46-60
CUST0964,Clinton,Brown,keith67@example.org,(338)594-5610x64858,2025-12-24,Port Jessicahaven,Rhode Island,Marshall Islands,18-25
CUST0965,Philip,Richards,tammyrichards@example.com,701.260.4169x7703,2025-11-11,North Stephanieville,Maine,British Virgin Islands,60+
CUST0966,Robert,Myers,sarahgaines@example.org,474-305-3623x58749,2025-06-08,New Debbieport,Wyoming,New Caledonia,36-45
CUST0967,Kathleen,Miller,sarahdavidson@example.net,4108142560,2024-01-10,New Sharonberg,Utah,Isle of Man,18-25
CUST0968,Ian,Bailey,ryanmosley@example.net,810.919.5027x099,2023-04-01,West Justinmouth,Arizona,North Macedonia,46-60
CUST0969,Alice,Ayers,ncollins@example.net,832-440-7459x289,2023-04-23,West Scottville,Maryland,Guernsey,46-60
CUST0970,John,Flores,uhunter@example.net,679-681-9473x97443,2024-08-21,Jenniferberg,Virginia,Luxembourg,46-60
CUST0971,Troy,Ramirez,brownanna@example.com,551.391.0612x846,2023-10-11,Dominiqueburgh,North Dakota,El Salvador,18-25
CUST0972,Andrea,Walsh,lozanodavid@example.org,001-369-217-1143x31416,2025-04-18,South Troyview,Arizona,Malta,46-60
CUST0973,Donna,Travis,zsalinas@example.org,640.948.5331x0527,2024-05-17,East Susan,North Dakota,Italy,18-25
CUST0974,Megan,Williams,chris91@example.com,986-790-6663x7854,2023-01-22,Princehaven,Wyoming,Sao Tome and Principe,60+
CUST0975,Claire,Fowler,ophillips@example.org,(767)941-4757,2024-09-07,West Sheilaton,Delaware,Congo,36-45
CUST0976,Edgar,Lewis,whiteanna@example.net,001-759-269-3786x3823,2024-06-09,Welchmouth,Arizona,Netherlands Antilles,18-25
CUST0977,Mark,White,james58@example.com,9322853978,2024-08-20,Potterstad,Virginia,San Marino,36-45
CUST0978,Ashley,Harvey,bakergregory@example.net,(432)931-2833x4907,2024-05-29,Port Miranda,Massachusetts,Zambia,18-25
CUST0979,Jessica,Hernandez,hillbrian@example.org,981.984.1827x124,2025-12-24,Perkinsville,Maine,Philippines,46-60
CUST0980,Joseph,Martinez,millerclinton@example.com,2077470344,2024-04-03,Hudsonmouth,Utah,Malawi,60+
CUST0981,Chad,Holmes,guerrerothomas@example.com,203-296-5423,2024-07-26,West Kara,Wisconsin,Thailand,46-60
CUST0982,Ronald,Young,stephenjohnson@example.net,(674)666-5723x82872,2024-05-11,Bradleyview,North Carolina,Palau,60+
CUST0983,Patricia,Taylor,amybrooks@example.org,297-217-4687,2025-05-21,Gregoryberg,Alaska,Sierra Leone,18-25
CUST0984,Brian,Johnston,daviscourtney@example.com,820.905.1868x957,2024-04-01,Lake Rhonda,North Carolina,Comoros,46-60
CUST0985,Heather,Bowen,lindasmith@example.org,001-634-460-8013x9652,2025-01-06,Lopezport,Virginia,Yemen,46-60
CUST0986,Matthew,Alexander,emilyjones@example.com,477-322-0072x382,2025-08-20,West Brittanyborough,North Dakota,Sri Lanka,60+
CUST0987,Eric,Tran,hernandeztiffany@example.org,857-859-1838x311,2024-10-17,Tonyaburgh,Utah,Denmark,46-60
CUST0988,Jerry,Carter,meganvillegas@example.org,435-722-6090,2025-05-06,Weissland,Minnesota,Northern Mariana Islands,36-45
CUST0989,William,Young,michael25@example.net,338-793-3520,2023-02-14,Samanthahaven,New York,Libyan Arab Jamahiriya,36-45
CUST0990,Alicia,Ford,savagerebecca@example.org,(363)752-1386x17239,2024-02-28,Andrewfort,Georgia,Norway,26-35
CUST0991,Melissa,Rojas,dicksongloria@example.com,+1-566-847-4553x65812,2024-03-23,South Shanemouth,Illinois,Germany,18-25
CUST0992,Suzanne,Simmons,kwang@example.org,(522)431-8362,2024-06-24,Lake Jasonborough,Minnesota,Micronesia,18-25
CUST0993,Kayla,Smith,robertsanchez@example.com,001-958-457-1482,2025-04-27,Johnfurt,Texas,British Virgin Islands,26-35
CUST0994,Henry,Moore,perrygabriel@example.org,237-568-4015x66605,2025-02-15,Lake Antoniobury,Maryland,Cocos (Keeling) Islands,46-60
CUST0995,Bethany,Acevedo,michael31@example.net,884-245-0450x5143,2025-06-20,West Gary,Maryland,Portugal,60+
CUST0996,Carolyn,Hill,bmoore@example.com,519-333-4809x91896,2025-06-16,Wheelershire,New Mexico,French Polynesia,26-35
CUST0997,Gregory,Smith,wagnerjeffrey@example.net,620-873-8759x25328,2025-11-22,New Bianca,Alabama,Sweden,26-35
CUST0998,Michael,Morris,martinsteven@example.com,+1-245-824-2445x62369,2025-03-12,New Brandon,Massachusetts,Qatar,36-45
CUST0999,Daniel,Wood,nicholas59@example.net,+1-511-484-0086x669,2023-02-27,North Sabrina,Hawaii,Burundi,36-45
CUST1000,Jodi,Burke,albertdavenport@example.com,983-673-9103x93057,2024-02-21,Janetview,New Mexico,Andorra,26-35
